churn,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_transaction_amount,total_transaction_count,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,digital_engagement_score
0,38,F,1,Doctorate,Single,Less than $40K,Blue,26,5,2,4,1934.0,985,949.0,0.72,4019,78,0.857,0.509,0.00044353,0.99956,38.92911855324223
0,43,M,5,Uneducated,Married,$120K +,Blue,31,4,3,4,34516.0,830,33686.0,0.54,3789,57,0.541,0.024,0.00054773,0.99945,30.753002013018456
0,42,F,4,Uneducated,Single,Less than $40K,Blue,36,6,2,1,1734.0,0,1734.0,0.593,4092,76,1.054,0.0,7.4017e-05,0.99993,38.407162173312635
0,42,F,4,Uneducated,Single,Less than $40K,Blue,32,3,3,4,1438.3,838,600.3,0.61,3910,75,0.63,0.583,0.0005564,0.99944,37.555132262941
1,39,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,1438.3,886,552.3,0.24,1674,42,0.312,0.616,0.99866,0.00133669,19.636154309618743
0,48,M,2,Uneducated,Single,$40K - $60K,Blue,44,3,1,2,9673.0,0,9673.0,0.655,3541,87,0.851,0.0,5.663e-05,0.99994,40.873518454226016
0,56,F,2,Doctorate,Single,$40K - $60K,Blue,38,5,1,4,3609.0,1026,2583.0,0.67,4318,81,0.588,0.284,0.00022869,0.99977,40.81706286128855
1,39,F,2,Uneducated,Single,Less than $40K,Blue,36,4,3,1,1438.3,576,862.3,0.849,2567,48,0.6,0.4,0.99111,0.00889,24.210030374315565
0,39,M,2,Graduate,Single,$40K - $60K,Blue,26,6,3,2,6423.0,0,6423.0,1.051,4295,70,0.795,0.0,0.00017987,0.99982,36.798012358345304
1,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899.0,0,14899.0,0.381,1519,26,0.368,0.0,0.99814,0.00186317,13.461477085373469
0,52,F,2,College,Married,$40K - $60K,Blue,41,3,1,1,3224.0,2111,1113.0,0.601,3707,74,0.682,0.655,3.2291e-05,0.99997,36.64629646639754
0,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388,0.00018145,0.99982,29.1624955824131
0,44,M,1,Unknown,Married,$60K - $80K,Blue,33,6,2,3,4969.0,1187,3782.0,0.714,3878,82,0.783,0.239,0.00019751,0.9998,39.98655652409472
0,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,0.00030519,0.99969,38.558586154231776
0,44,M,2,Unknown,Single,$80K - $120K,Blue,31,5,5,2,3454.0,2065,1389.0,0.816,4026,67,0.718,0.598,0.00022083,0.99978,34.99121931625874
0,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,0.00018145,0.99982,39.353926942843046
0,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372,0.00010943,0.99989,36.935385688419615
1,38,F,0,High School,Single,Less than $40K,Blue,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0,0.99788,0.00211605,22.722373929464954
1,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701.0,215,8486.0,0.527,1999,41,0.414,0.025,0.97266,0.02734,20.15558079396686
1,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0,2517,3083.0,0.628,2296,46,0.586,0.449,0.99798,0.00202158,22.757539478047512
0,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696,9.6126e-05,0.9999,40.50068968845698
0,61,F,0,Graduate,Married,$40K - $60K,Blue,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445,5.694e-05,0.99994,36.35703209775828
0,41,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,4,2687.0,1317,1370.0,0.58,4096,76,0.727,0.49,0.00078294,0.99922,38.41798234210727
0,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,0.00015942,0.99984,36.72750611456301
0,51,F,2,Graduate,Single,$40K - $60K,Blue,45,5,1,3,1438.3,869,569.3,0.791,4124,59,0.967,0.604,9.2637e-05,0.99991,32.37861561000064
0,34,F,1,College,Married,Less than $40K,Blue,16,6,1,4,2221.0,1814,407.0,0.82,4758,64,0.641,0.817,0.00014422,0.99986,35.892173515029135
0,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966.0,2371,595.0,0.969,4416,83,0.844,0.799,0.0003262,0.99967,41.80158145718871
0,38,F,2,High School,Married,$40K - $60K,Blue,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685,0.00031746,0.99968,35.28877395811116
0,41,F,2,Uneducated,Single,Less than $40K,Blue,31,5,3,3,2450.0,1490,960.0,0.747,3778,64,0.684,0.608,0.00031104,0.99969,33.241232160344005
0,53,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,2,4,1529.0,563,966.0,0.785,4220,83,0.844,0.368,0.00033886,0.99966,41.271393186251686
0,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.0,883,5391.0,0.626,4726,82,0.708,0.141,0.00011811,0.99988,42.28043230855696
0,43,F,4,Unknown,Single,Less than $40K,Blue,33,5,2,4,1438.3,0,1438.3,0.679,3932,62,0.771,0.0,0.00037644,0.99962,32.93838419850573
0,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134.0,1085,1049.0,0.656,4224,75,1.027,0.508,5.7151e-05,0.99994,38.4045155133197
0,50,M,1,College,Married,$80K - $120K,Blue,33,5,3,2,17158.0,1211,15947.0,0.778,4153,91,0.685,0.071,0.00016415,0.99984,43.9678532006682
0,51,F,2,Uneducated,Married,$40K - $60K,Blue,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26,0.00031104,0.99969,41.50414357974776
0,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119,0.00016399,0.99984,39.93527748673167
0,41,F,2,Graduate,Married,Less than $40K,Blue,32,3,3,2,3302.0,1980,1322.0,0.625,3899,65,0.711,0.6,0.00017987,0.99982,33.92825449659748
1,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629,0.9973,0.00270332,18.641165838158297
0,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,1438.3,0,1438.3,0.939,4075,71,0.614,0.0,0.00062998,0.99937,36.56261530485631
1,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252,42,0.4,0.175,0.98528,0.01472,21.19966870044324
1,53,M,1,Post-Graduate,Single,$60K - $80K,Blue,46,6,2,4,4573.0,2076,2497.0,0.839,2720,46,0.484,0.454,0.99724,0.002764,23.90447737027863
1,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860.0,2517,343.0,0.38,1544,45,0.364,0.88,0.99464,0.00536,20.36363551444064
0,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0,0.00019191,0.99981,39.16157703570967
0,46,F,2,High School,Single,Less than $40K,Blue,36,3,3,4,2283.0,1020,1263.0,0.944,3687,68,1.125,0.447,0.00050163,0.9995,34.43392224112941
1,47,F,4,Unknown,Married,Less than $40K,Blue,36,3,3,3,2033.0,228,1805.0,0.904,2572,43,0.72,0.112,0.99714,0.00285845,22.424994434229724
0,49,F,5,High School,Married,$40K - $60K,Blue,33,6,3,2,2506.0,1549,957.0,0.752,4747,91,0.936,0.618,0.00018053,0.99982,45.57464826667123
0,47,F,1,Uneducated,Single,Less than $40K,Blue,36,5,2,3,1438.3,735,703.3,0.762,4220,87,0.673,0.511,0.00018475,0.99982,42.710242107115
0,42,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,6,5,1,2447.0,2195,252.0,0.717,4544,80,0.667,0.897,0.00013065,0.99987,41.06869016796949
0,54,F,2,Uneducated,Single,Less than $40K,Blue,41,5,2,4,1438.3,814,624.3,0.675,4217,72,0.5,0.566,0.00033577,0.99966,37.306443527281616
0,41,M,2,Graduate,Married,$80K - $120K,Blue,35,3,3,4,10873.0,1514,9359.0,0.879,5089,82,0.783,0.139,0.000516,0.99948,43.262362626669926
1,39,F,4,College,Married,$40K - $60K,Blue,28,4,2,4,7596.0,2199,5397.0,0.633,2164,45,0.5,0.289,0.99701,0.00299329,22.04076167760879
1,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0,2412,509.0,0.823,2612,33,0.375,0.826,0.99452,0.00548,18.93607382001778
0,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0,0,10136.0,0.428,4429,78,0.472,0.0,0.00019311,0.99981,40.03818585469214
0,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,0.843,4222,61,0.649,0.5,0.00019311,0.99981,33.363134205900806
0,60,F,0,Uneducated,Single,Less than $40K,Blue,48,3,2,3,3302.0,2517,785.0,0.785,4613,85,0.932,0.762,0.00016891,0.99983,43.05389923075605
0,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075,7.3235e-05,0.99993,39.47265688855538
0,48,F,1,Uneducated,Single,Less than $40K,Blue,38,5,2,0,2578.0,2424,154.0,0.517,4077,78,0.625,0.94,4.0521e-05,0.99996,39.086011000764415
1,51,F,1,Unknown,Married,Less than $40K,Blue,32,5,3,3,1438.3,0,1438.3,0.905,2585,45,0.5,0.0,0.99681,0.00319278,23.179584443243932
0,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034.0,468,2566.0,0.553,4172,66,0.784,0.154,0.00018665,0.99981,35.02644324704703
0,46,F,1,Unknown,Single,Less than $40K,Blue,40,4,2,2,1438.3,0,1438.3,0.756,4692,91,0.596,0.0,0.00011743,0.99988,45.425870945745025
0,50,F,2,Graduate,Single,Unknown,Blue,36,6,2,4,2611.0,1824,787.0,0.711,4232,80,0.633,0.699,0.00032656,0.99967,40.22471700198811
0,54,F,2,Doctorate,Married,$40K - $60K,Blue,43,5,3,2,2222.0,1398,824.0,0.785,3960,79,0.756,0.629,0.00026028,0.99974,39.12923329373722
1,37,F,2,Graduate,Divorced,Less than $40K,Blue,30,3,3,4,3328.0,2517,811.0,0.553,2196,47,0.621,0.756,0.99807,0.00193323,22.846747488397508
1,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440.0,1002,1438.0,0.061,1533,42,0.105,0.411,0.99236,0.00764,19.25474335960792
0,54,F,4,College,Single,Unknown,Blue,48,3,2,2,9723.0,1307,8416.0,0.803,4043,76,0.9,0.134,0.00011605,0.99988,38.27461510557838
0,60,F,1,Graduate,Single,Less than $40K,Blue,55,4,1,0,2346.0,2150,196.0,0.666,4592,90,0.8,0.916,1.9069e-05,0.99998,44.79565449566337
0,51,M,2,Graduate,Married,$60K - $80K,Silver,36,3,6,3,26142.0,0,26142.0,0.651,3969,78,0.902,0.0,0.00021578,0.99978,38.79386644330932
1,39,F,4,High School,Single,Unknown,Blue,36,3,2,4,12405.0,0,12405.0,0.949,3151,39,0.444,0.0,0.99701,0.00299357,22.552364946389563
0,47,M,1,High School,Single,$80K - $120K,Blue,36,4,3,4,17655.0,0,17655.0,0.583,3692,79,0.549,0.0,0.00047086,0.99953,38.404281984496805
0,51,F,2,Unknown,Married,Less than $40K,Blue,33,3,1,4,4941.0,786,4155.0,0.833,3822,50,1.083,0.159,0.00017371,0.99983,28.324282794063382
1,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,6,1,2,1644.0,0,1644.0,0.82,2533,44,0.517,0.0,0.98154,0.01846,22.679210018697873
0,34,F,2,Graduate,Single,Unknown,Blue,24,6,3,3,3095.0,2010,1085.0,0.668,3901,77,0.711,0.649,0.00030251,0.9997,38.25021134358473
0,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,4,3,1,3828.0,0,3828.0,0.599,4470,58,0.812,0.0,9.3087e-05,0.99991,32.95484798052058
0,49,F,2,Uneducated,Single,Less than $40K,Blue,36,6,2,2,2182.0,1722,460.0,0.937,5377,86,0.654,0.789,0.00011703,0.99988,45.480263700746825
0,51,M,2,Unknown,Single,$60K - $80K,Blue,42,3,3,2,13906.0,1430,12476.0,0.772,3856,68,1.061,0.103,0.00019771,0.9998,34.891074372702654
0,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094,0.00016413,0.99984,42.72123742252681
0,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,3,2,2973.0,2446,527.0,0.612,3769,78,0.95,0.823,0.00021165,0.99979,38.252858003577664
1,50,F,2,Post-Graduate,Married,Unknown,Blue,36,5,2,4,4045.0,0,4045.0,0.66,2438,41,0.464,0.0,0.99741,0.00259482,21.34309431917785
0,40,M,4,Graduate,Married,$80K - $120K,Blue,36,3,3,2,2165.0,1465,700.0,0.622,3672,64,0.73,0.677,0.00018864,0.99981,32.95449768728622
1,34,F,2,Graduate,Married,Less than $40K,Blue,29,5,2,2,5845.0,0,5845.0,0.504,2308,35,0.591,0.0,0.99129,0.00871,18.833165452057308
0,50,M,2,Unknown,Single,$120K +,Blue,37,6,3,4,15341.0,1016,14325.0,0.709,2916,65,0.548,0.066,0.00056716,0.99943,31.269198015316373
0,45,M,4,College,Married,$60K - $80K,Blue,26,6,2,2,3035.0,1498,1537.0,0.903,4275,67,0.675,0.494,0.00011605,0.99988,35.66477482372466
0,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0,1042,944.0,0.593,4303,59,0.788,0.525,6.9242e-05,0.99993,32.862818163560476
0,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.0,1517,3085.0,1.292,3520,66,1.0,0.33,0.00010944,0.99989,33.262755733521814
1,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0,2384,305.0,0.365,1941,53,0.656,0.887,0.99818,0.00182139,24.315235109034607
0,65,M,0,Unknown,Single,$40K - $60K,Blue,54,5,1,4,9383.0,829,8554.0,0.515,5783,73,0.622,0.088,0.00014907,0.99985,41.902251840596335
0,47,F,4,Graduate,Single,Less than $40K,Blue,37,4,3,2,1438.3,780,658.3,0.66,4422,59,0.844,0.542,0.00018864,0.99981,33.184718185200815
1,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0,0.99495,0.00505,19.3280130277946
0,51,F,4,Graduate,Single,Less than $40K,Blue,39,3,2,1,2847.0,2082,765.0,0.787,3672,59,0.553,0.731,7.1987e-05,0.99993,31.155936536207086
0,44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,15638.0,1729,13909.0,0.843,4396,83,0.566,0.111,0.00019213,0.99981,41.74748061321555
0,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,3,2,10700.0,1346,9354.0,0.639,4054,68,0.7,0.126,0.00021165,0.99979,35.426672728037
1,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,4,1438.3,0,1438.3,0.421,1944,36,0.5,0.0,0.99695,0.00305189,18.208242321961517
1,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694.0,479,1215.0,0.838,2349,42,0.312,0.283,0.99702,0.00298315,21.462057793713093
1,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939.0,0,7939.0,0.551,2269,42,0.312,0.0,0.99937,0.00063174,21.245654417820433
0,42,F,3,Graduate,Single,Less than $40K,Blue,35,3,2,2,2555.0,1587,968.0,1.088,4193,79,0.881,0.621,0.00011811,0.99988,39.75950812602461
0,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,2,2850.0,2517,333.0,0.625,4320,85,0.735,0.883,6.054e-05,0.99994,42.261321866549174
0,59,M,1,High School,Single,$60K - $80K,Blue,51,6,2,4,8973.0,1300,7673.0,0.568,4699,72,0.714,0.145,0.00029799,0.9997,38.61027386703492
0,58,F,1,Unknown,Single,$40K - $60K,Blue,53,3,3,1,6960.0,1536,5424.0,0.437,3112,79,0.549,0.221,0.00011192,0.99989,36.83535750927499
0,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167.0,0,4167.0,0.917,5039,85,0.809,0.0,0.00011066,0.99989,44.20624720738449
0,49,F,2,Uneducated,Married,Unknown,Blue,36,4,3,2,5099.0,1178,3921.0,0.912,3819,82,0.864,0.231,0.00018494,0.99982,39.826959034373886
0,42,F,4,Graduate,Divorced,Unknown,Blue,36,3,3,1,2782.0,1782,1000.0,0.853,4669,93,0.755,0.641,0.00011377,0.99989,46.08307943560754
0,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687,0.00016399,0.99984,42.96492474922896
0,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0,0,5070.0,1.01,3651,76,0.652,0.0,8.453e-05,0.99992,37.21423856370433
0,52,M,2,Unknown,Single,$80K - $120K,Blue,41,3,3,1,2757.0,1425,1332.0,0.574,3992,76,1.054,0.517,0.00011924,0.99988,38.13665795344681
0,54,M,2,Unknown,Married,$80K - $120K,Blue,43,6,3,2,5774.0,1519,4255.0,0.458,4444,70,0.667,0.263,0.00019771,0.9998,37.20106364594539
0,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,6,3,6054.0,1103,4951.0,0.613,3998,80,0.739,0.182,0.00023881,0.99976,39.591737127502064
0,57,M,1,Unknown,Single,$60K - $80K,Blue,43,3,3,1,19090.0,0,19090.0,0.53,4712,88,0.517,0.0,0.00011192,0.99989,44.40083509907071
0,43,F,2,Unknown,Married,Less than $40K,Blue,31,6,3,3,2069.0,839,1230.0,0.923,4117,70,0.707,0.406,0.00033251,0.99967,36.31651484698413
0,47,F,4,Graduate,Married,Less than $40K,Blue,37,3,1,3,2447.0,1973,474.0,0.476,4784,75,0.562,0.806,9.7154e-05,0.9999,39.919339144568355
0,56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,1,2,3022.0,1627,1395.0,0.835,4390,82,0.783,0.538,5.3155e-05,0.99995,41.371538129807774
0,44,F,2,Graduate,Married,Less than $40K,Blue,36,5,1,3,4473.0,0,4473.0,0.543,4047,56,0.75,0.0,9.2637e-05,0.99991,31.091190670056466
0,54,F,1,Doctorate,Unknown,Less than $40K,Blue,43,4,6,4,5267.0,0,5267.0,0.631,4196,81,0.588,0.0,0.00055326,0.99945,40.487047713052235
0,37,M,3,Graduate,Single,$80K - $120K,Blue,29,6,2,4,7199.0,1274,5925.0,0.639,4552,100,0.786,0.177,0.00033886,0.99966,48.28457510987531
0,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,4,2,1438.3,0,1438.3,0.584,4497,79,0.612,0.0,0.00021738,0.99978,40.581840954416734
1,51,F,2,Unknown,Single,Less than $40K,Blue,43,5,3,2,3245.0,0,3245.0,0.553,1977,29,0.261,0.0,0.99497,0.00503,15.77952310300645
0,47,F,5,Unknown,Single,$40K - $60K,Blue,40,4,3,4,3888.0,2517,1371.0,0.641,4377,88,0.725,0.647,0.00058553,0.99941,43.49464596252018
0,45,F,5,Unknown,Married,Unknown,Blue,40,3,2,2,14728.0,0,14728.0,0.708,4660,85,0.735,0.0,0.00012916,0.99987,43.18103621409299
1,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438.3,0,1438.3,0.406,1986,52,0.486,0.0,0.99458,0.00542,24.077249777758404
1,48,M,4,Unknown,Single,$40K - $60K,Blue,43,2,3,2,11272.0,1744,9528.0,0.347,1455,34,0.214,0.155,0.9952,0.00479863,16.166052226385954
0,49,F,3,Graduate,Unknown,Less than $40K,Blue,36,4,3,3,2705.0,1681,1024.0,0.577,4265,87,0.776,0.621,0.0003139,0.99969,42.83196900605463
0,41,M,4,Graduate,Married,$80K - $120K,Blue,27,4,2,4,12270.0,0,12270.0,0.543,4578,67,0.811,0.0,0.00034248,0.99966,36.48440260991813
0,54,F,2,Uneducated,Single,Less than $40K,Blue,43,6,1,4,3006.0,633,2373.0,0.733,5177,66,0.65,0.211,0.00016249,0.99984,37.74501065669862
0,39,M,2,Uneducated,Single,$80K - $120K,Blue,36,6,2,4,7901.0,1184,6717.0,0.863,3667,66,0.784,0.15,0.00033577,0.99966,33.66039693672459
0,38,M,0,High School,Single,$80K - $120K,Blue,29,3,3,2,5983.0,1885,4098.0,0.601,4141,65,0.711,0.315,0.00015005,0.99985,34.5828747086728
0,64,M,0,College,Single,$40K - $60K,Blue,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259,0.00015007,0.99985,34.37729150157476
0,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,6,3,3,3046.0,2415,631.0,0.492,3153,57,0.583,0.793,0.00043772,0.99956,29.032595174671776
0,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054,75,0.364,0.054,3.415e-05,0.99997,37.94465833954779
1,55,F,1,Doctorate,Married,Unknown,Blue,39,1,3,3,12972.0,1424,11548.0,0.525,2238,36,0.2,0.11,0.99757,0.00242697,19.003524728367058
0,44,F,5,Graduate,Single,Unknown,Blue,37,3,1,1,17785.0,1259,16526.0,0.806,3890,72,1.118,0.071,3.429e-05,0.99997,36.42189472832035
0,55,M,2,High School,Single,$120K +,Blue,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497,0.00050163,0.9995,24.461482534379332
0,58,M,0,Graduate,Divorced,Unknown,Blue,36,4,2,2,9097.0,1656,7441.0,0.813,4174,85,0.7,0.182,9.7673e-05,0.9999,41.86638570554506
0,51,F,2,Uneducated,Single,Less than $40K,Blue,44,6,1,4,1438.3,0,1438.3,0.827,4488,84,0.826,0.0,0.00016249,0.99984,42.356056725707944
0,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49,9.8837e-05,0.9999,41.677324662667615
1,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,8109.0,0,8109.0,0.601,1835,43,0.344,0.0,0.99161,0.00839,20.431378333818557
0,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,5,1,0,2618.0,2026,592.0,0.669,4198,68,0.619,0.774,2.2438e-05,0.99998,35.816198804643804
0,42,F,3,Uneducated,Married,Unknown,Blue,30,3,2,1,3549.0,0,3549.0,0.584,3921,63,0.8,0.0,7.3235e-05,0.99993,33.268340964536314
0,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718.0,1474,1244.0,0.71,3542,59,0.639,0.542,7.0865e-05,0.99993,30.804281050381512
0,60,F,0,Graduate,Married,Less than $40K,Blue,51,6,1,2,2230.0,1796,434.0,0.637,4929,61,0.488,0.805,4.7263e-05,0.99995,35.275599040352226
1,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802.0,1300,2502.0,0.627,2165,36,0.385,0.342,0.99808,0.0019163,18.806056647865002
0,55,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363,0.00019683,0.9998,41.606701654473866
0,51,F,2,High School,Married,Less than $40K,Blue,37,3,2,1,2258.0,1250,1008.0,0.611,4368,75,0.596,0.554,6.6728e-05,0.99993,38.7940415899265
1,51,F,1,Graduate,Married,Less than $40K,Blue,39,5,3,2,1438.3,0,1438.3,0.885,2492,35,0.296,0.0,0.99411,0.00589,19.330893216610438
1,65,M,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2954.0,2517,437.0,0.619,1909,28,0.474,0.852,0.99527,0.00472896,15.235868003281858
0,50,M,4,Graduate,Married,$80K - $120K,Blue,31,6,3,2,11882.0,1472,10410.0,0.413,3291,62,0.722,0.124,0.00018864,0.99981,31.204452149165757
0,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438.3,0,1438.3,0.929,4205,88,0.66,0.0,0.00055052,0.99945,43.029378704350954
0,38,F,2,Graduate,Single,Less than $40K,Blue,25,6,2,2,1438.3,538,900.3,0.675,4093,73,0.659,0.374,0.00011382,0.99989,37.33073052486381
0,54,F,3,Doctorate,Single,Less than $40K,Blue,36,4,2,2,2778.0,743,2035.0,0.812,4515,74,0.51,0.267,0.00017091,0.99983,38.83197056291344
0,54,F,1,High School,Married,Less than $40K,Blue,42,3,5,4,2474.0,1539,935.0,0.649,4884,80,0.509,0.622,0.00052589,0.99947,41.988404515513324
0,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,0.951,3557,64,1.065,0.283,0.00058851,0.99941,32.64341783444052
1,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,0.99706,0.00294141,15.216932707891251
0,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,3,2642.0,2377,265.0,0.829,4780,88,0.725,0.9,0.00028395,0.99972,44.58477796857947
0,43,M,2,Graduate,Married,$80K - $120K,Blue,28,5,6,3,30357.0,1255,29102.0,0.788,4435,68,0.889,0.041,0.00023881,0.99976,36.45729380572582
0,57,F,1,Uneducated,Divorced,Less than $40K,Blue,47,6,6,1,2201.0,1420,781.0,0.762,4256,70,0.591,0.645,8.2643e-05,0.99992,36.69251571259763
1,46,F,2,Unknown,Married,Less than $40K,Blue,42,1,0,4,2002.0,0,2002.0,0.803,2423,39,0.857,0.0,0.98468,0.01532,20.583094225766324
0,43,F,3,High School,Unknown,Unknown,Blue,36,3,3,2,8777.0,2517,6260.0,0.696,4551,83,0.729,0.287,0.00018145,0.99982,42.166762154007586
1,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,4,2575.0,411,2164.0,0.833,2423,43,0.593,0.16,0.99824,0.00175907,22.021943146629635
0,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,4,5182.0,1607,3575.0,0.874,5235,92,0.586,0.31,0.00062998,0.99937,47.25442108983231
0,49,M,2,Uneducated,Married,$60K - $80K,Blue,42,3,3,2,3783.0,0,3783.0,0.59,4383,82,0.783,0.0,0.00018494,0.99982,41.35260283441717
0,51,M,3,Uneducated,Married,$120K +,Blue,40,3,5,3,34516.0,0,34516.0,0.922,3847,74,0.805,0.0,0.00036048,0.99964,37.025002374209706
0,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0,0,1515.0,0.819,3894,60,0.818,0.0,0.00015942,0.99984,32.11616813452506
0,56,F,3,High School,Married,Less than $40K,Blue,47,6,3,4,2865.0,2022,843.0,0.547,3441,66,0.65,0.706,0.00052052,0.99948,33.04905739982781
0,46,F,4,Graduate,Single,$40K - $60K,Blue,34,6,2,1,2711.0,0,2711.0,0.636,4795,65,1.031,0.0,7.1987e-05,0.99993,36.35197230659532
0,54,F,2,Unknown,Single,Less than $40K,Blue,47,3,2,3,2341.0,1550,791.0,0.656,3406,57,1.478,0.662,0.00021042,0.99979,29.716970850932324
0,51,M,1,High School,Single,$80K - $120K,Blue,45,6,1,3,13287.0,1864,11423.0,0.603,3851,75,0.705,0.14,8.453e-05,0.99992,37.395534773220156
